timestamp,open,high,low,close,volume
05-04-2007,1354.9997,1368.8997,1304.9996,1357.5495,11831672
13-04-2007,1363.5995,1414.9996,1363.5995,1410.6496,8109029
20-04-2007,1419.7997,1544.9996,1412.9996,1541.2496,18185920
27-04-2007,1549.9995,1624.9994,1526.9995,1538.1995,21530336
30-04-2007,1530.9996,1574.4496,1504.9995,1560.0995,3085226
04-05-2007,1578.7996,1651.7995,1574.9996,1582.5495,9619620
11-05-2007,1592.9996,1617.7996,1555.0495,1590.2495,16769423
18-05-2007,1610.2494,1704.9995,1593.0495,1699.3995,16329234
25-05-2007,1704.9995,1784.9994,1700.9994,1726.7495,17778010
01-06-2007,1725.9995,1779.9995,1711.9494,1750.3494,12432398
08-06-2007,1764.9995,1764.9995,1639.9994,1660.1496,16398717
15-06-2007,1666.9995,1710.9995,1661.9994,1679.9995,15959086
22-06-2007,1679.9995,1744.9996,1666.0496,1704.0496,13499921
29-06-2007,1699.9994,1719.3995,1685.5496,1700.2994,11686001
06-07-2007,1698.9996,1732.9994,1679.9995,1711.4495,13154384
13-07-2007,1710.9995,1786.3994,1689.9995,1768.4995,9500942
20-07-2007,1779.9995,1924.9994,1767.4994,1886.9494,15920347
27-07-2007,1884.9994,1947.9994,1856.9995,1866.4495,19790674
03-08-2007,1865.9995,1899.9994,1748.9995,1801.2494,21765720
10-08-2007,1769.9994,1910.9994,1752.0995,1810.7495,19661623
17-08-2007,1809.9994,1841.9995,1699.9994,1752.7995,15759311
24-08-2007,1769.9994,1817.9994,1716.9994,1774.4994,17624702
31-08-2007,1773.9995,1969.8994,1773.9995,1959.4994,18169618
07-09-2007,1958.9995,1999.2994,1946.1994,1961.3993,11583527
14-09-2007,1944.9993,2069.4995,1944.9993,2034.4993,13225453
21-09-2007,2039.9994,2293.9994,2006.9993,2274.3994,15168150
28-09-2007,2319.7993,2425.9992,2267.9993,2296.1993,16572407
05-10-2007,2295.9992,2538.9993,2264.2493,2483.8993,22370965
12-10-2007,2482.9492,2723.9991,2366.9992,2566.8492,40149771
19-10-2007,2565.9992,2804.9992,2278.5994,2469.1992,46962481
26-10-2007,2430.9993,2709.9991,2384.3993,2692.2492,27134733
02-11-2007,2691.9993,2849.9991,2604.9992,2712.6992,29245021
08-11-2007,2711.9992,2802.9991,2631.9993,2742.7492,17484560
16-11-2007,2718.9992,2928.9992,2605.9992,2875.6992,22766142
23-11-2007,2885.8991,2909.9991,2666.7991,2811.4492,16725773
30-11-2007,2828.9992,2896.9992,2770.2991,2850.7492,10288052
07-12-2007,2849.9991,2959.9992,2805.9992,2841.6492,10472080
14-12-2007,2840.9991,2927.9992,2807.9991,2889.0492,8259992
20-12-2007,2899.8991,2899.8991,2653.9993,2714.6992,13328590
28-12-2007,2713.9992,2931.9991,2713.9992,2898.3491,9124541
04-01-2008,2897.9992,3017.9991,2818.0991,2985.849,11673367
11-01-2008,2974.7991,3139.999,2950.9992,3128.1492,15013851
18-01-2008,3127.9991,3252.0991,2779.9991,2799.4991,23002150
25-01-2008,2794.9991,2798.9992,2119.9995,2609.5493,30637898
01-02-2008,2545.9993,2621.9992,2375.0493,2541.6493,13865411
08-02-2008,2580.3493,2642.9992,2391.4992,2421.7493,15848135
15-02-2008,2420.9992,2598.9993,2229.9993,2590.5492,20410977
22-02-2008,2589.9992,2649.9992,2414.6492,2429.7992,10659849
29-02-2008,2428.9492,2623.9993,2409.9994,2458.2494,16840364
07-03-2008,2350.9992,2441.9992,2167.0493,2248.7993,17316601
14-03-2008,2219.9992,2428.9492,2123.0993,2321.6993,23195315
19-03-2008,2272.5992,2274.9993,2119.9995,2159.0493,13539878
28-03-2008,2199.9993,2364.9992,2126.0493,2347.5493,21123138
04-04-2008,2329.8993,2454.9993,2245.4994,2322.1994,21012007
11-04-2008,2321.9993,2564.9992,2321.9993,2550.0493,20687774
17-04-2008,2544.9993,2689.9992,2489.4993,2636.9492,13574027
25-04-2008,2635.9992,2681.9992,2557.0993,2624.4992,15390577
02-05-2008,2623.9993,2687.6991,2580.0492,2674.8492,10380751
09-05-2008,2673.9992,2706.5993,2509.9991,2527.6493,13461357
16-05-2008,2514.9993,2645.9993,2479.9992,2635.1993,14132499
23-05-2008,2634.9992,2674.9992,2546.9993,2554.7992,10779792
30-05-2008,2489.9992,2572.8992,2390.9993,2401.6493,15844283
06-06-2008,2400.9993,2442.2992,2177.1994,2239.3492,27349853
13-06-2008,2174.9993,2300.9993,2111.9994,2268.2993,29421121
20-06-2008,2267.9993,2348.9994,2079.0993,2096.5993,19757365
27-06-2008,2068.9993,2258.9993,1984.0494,2181.8993,39011228
04-07-2008,2179.9994,2217.4993,1991.1994,2098.9993,40138295
11-07-2008,2098.9993,2119.7994,1931.1995,2016.3993,27597378
18-07-2008,1999.9994,2124.9994,1922.4994,2112.6494,27082598
25-07-2008,2139.9994,2328.9993,2090.5993,2147.3493,26244376
01-08-2008,2146.9994,2313.9492,2077.2994,2299.7494,20991579
08-08-2008,2271.2493,2347.9994,2206.6993,2250.4493,24615236
14-08-2008,2274.9993,2374.9993,2260.0494,2275.2993,16645144
22-08-2008,2259.9993,2269.9993,2190.9993,2245.6494,15660737
29-08-2008,2248.9994,2283.9993,2056.9994,2136.7493,20337185
05-09-2008,2108.3494,2224.8992,2067.0494,2079.3994,16924425
12-09-2008,2129.9993,2174.9993,1918.0994,1931.3993,29107577
19-09-2008,1900.9994,2064.9994,1763.9994,2051.8493,35392080
26-09-2008,2099.9993,2126.9994,1953.0995,1960.8994,34415664
03-10-2008,2001.0494,2001.0494,1745.0995,1760.9495,34172176
10-10-2008,1739.9994,1765.2494,1479.9995,1526.9995,37041794
17-10-2008,1544.9996,1667.9996,1289.9996,1305.2495,39273665
24-10-2008,1325.0496,1424.5995,990.9996,1015.4998,45949047
31-10-2008,1009.9997,1387.6995,929.9997,1370.7495,36762660
07-11-2008,1412.4996,1499.9996,1151.9996,1217.8497,56062640
14-11-2008,1250.0496,1307.9996,1088.6497,1148.5497,43974577
21-11-2008,1104.9996,1219.9996,1020.9996,1127.3497,62789627
28-11-2008,1145.0497,1184.8997,1036.9996,1131.5997,43761358
05-12-2008,1150.0496,1181.9996,1032.9997,1118.5996,54489876
12-12-2008,1149.9996,1323.4995,1106.1997,1306.1997,52928966
19-12-2008,1320.9996,1407.9996,1273.1496,1349.2497,62684673
26-12-2008,1339.9997,1352.6996,1205.3497,1211.9996,24848591
02-01-2009,1225.0496,1298.9996,1187.9997,1283.8997,39431257
09-01-2009,1304.9996,1383.9996,1092.3498,1151.0497,41322287
16-01-2009,1139.9997,1229.9996,1067.0998,1218.3997,45906217
23-01-2009,1224.9997,1249.4996,1107.0996,1153.1496,41743942
30-01-2009,1163.2496,1334.7997,1163.2496,1325.1996,28843225
06-02-2009,1334.9995,1351.9996,1271.4996,1343.4997,35918252
13-02-2009,1347.9997,1414.1997,1339.9997,1390.9495,31821434
20-02-2009,1379.9995,1394.9995,1241.2995,1253.5496,30868532
27-02-2009,1224.9496,1297.8496,1201.0996,1265.0496,22115727
06-03-2009,1249.2995,1262.6997,1118.0496,1170.5497,41150735
09-03-2009,1159.4496,1163.9997,1139.9997,1153.8496,4622706
13-03-2009,1169.9997,1294.8996,1169.9997,1282.3497,13326535
20-03-2009,1292.9997,1359.8996,1273.5495,1338.5496,32337967
27-03-2009,1349.9995,1581.9995,1349.9995,1547.9995,44557244
02-04-2009,1531.7996,1678.7996,1494.0996,1662.4995,30472233
09-04-2009,1709.9994,1764.9995,1605.0995,1733.0495,20946780
17-04-2009,1751.9995,1843.9995,1699.9994,1717.4995,26495107
24-04-2009,1701.9994,1798.9996,1669.9994,1784.5495,29378600
29-04-2009,1759.9495,1813.7995,1730.0995,1802.6994,13002105
08-05-2009,1853.9994,1935.3994,1838.2495,1896.9995,24534595
15-05-2009,1910.0994,1974.9995,1837.9994,1948.2494,23759513
22-05-2009,2101.9994,2489.9992,2094.9493,2183.0994,23315173
29-05-2009,2174.9494,2303.9992,2132.1995,2277.4992,21219107
05-06-2009,2304.9992,2311.4492,2159.9993,2211.8494,18553096
12-06-2009,2203.9994,2372.2992,1847.8995,2356.7993,19560557
19-06-2009,2328.6992,2359.9993,1976.4994,2039.5994,32621743
26-06-2009,2060.9993,2071.9994,1901.0993,2028.6494,26285830
03-07-2009,2039.9994,2111.8993,1980.2494,2025.8494,20997486
10-07-2009,2040.0495,2050.9995,1749.9995,1778.3994,30208305
17-07-2009,1750.9995,1966.5993,1718.2995,1933.3994,23173227
24-07-2009,1959.9993,2064.8993,1945.9994,2013.7494,26388879
31-07-2009,1964.9994,1974.9995,1872.4994,1957.0994,24178987
07-08-2009,1959.9993,2123.7993,1957.9995,1995.8993,21323915
14-08-2009,2029.9993,2063.7993,1943.0493,2034.2995,20686732
21-08-2009,1999.6993,2017.9994,1864.9995,1928.6494,19049299
28-08-2009,1950.0493,2074.9993,1944.9993,2070.2994,14487883
04-09-2009,2045.9993,2059.8994,1924.8995,1980.8993,16783452
11-09-2009,1991.2495,2204.9993,1887.6994,2140.9493,23047639
18-09-2009,2125.4993,2209.9994,2069.6993,2098.6993,62813276
25-09-2009,2099.9993,2145.9993,2058.5993,2129.7994,15191506
01-10-2009,2149.9994,2210.8993,2140.9994,2170.4494,9562740
09-10-2009,2069.6993,2208.9994,2069.6993,2100.0494,21925813
16-10-2009,2115.0494,2221.9993,2111.9994,2216.5994,16009525
23-10-2009,2235.0493,2240.2994,2037.1994,2047.2994,13735631
30-10-2009,2039.9994,2065.6494,1921.5994,1931.2493,19321221
06-11-2009,1919.9494,1973.9494,1805.9995,1956.7495,15358791
13-11-2009,1959.6995,2143.9993,1959.6995,2116.6994,18442187
20-11-2009,2140.0494,2162.9994,2050.9995,2125.1494,14616966
27-11-2009,2145.0494,2225.8993,1011.2497,1048.8997,18982585
04-12-2009,1060.9997,1119.9997,1055.0497,1089.0496,7432432
11-12-2009,1085.0997,1098.5997,1050.0997,1068.9497,8235330
18-12-2009,1064.9497,1083.4996,1007.9997,1010.4497,8420006
24-12-2009,1004.9497,1083.5997,989.9997,1075.1997,9495885
31-12-2009,1084.9997,1095.9997,1069.8497,1089.3996,3480167
08-01-2010,1093.9997,1114.9997,1021.9996,1101.9496,37126312
15-01-2010,1152.4996,1184.6996,1065.9997,1109.1997,15642305
22-01-2010,1099.9997,1115.6996,1029.6997,1053.1497,10227625
29-01-2010,1044.9497,1059.8997,1017.9997,1046.5496,7575639
05-02-2010,1037.9497,1058.9997,977.0997,981.2997,9825355
11-02-2010,994.6997,1017.9997,975.9998,1013.9497,7935543
19-02-2010,1015.0497,1035.9997,978.1497,984.2497,9167221
26-02-2010,995.1497,999.9997,960.9997,977.9997,7464007
05-03-2010,986.5997,1033.4996,979.9497,1009.9497,7043405
12-03-2010,1017.9997,1032.5997,988.0497,1021.2497,8071990
19-03-2010,1021.9996,1094.9996,1014.0997,1089.7997,8781635
26-03-2010,1073.9997,1109.3997,1068.0997,1098.9996,5697922
01-04-2010,1080.4997,1108.9496,1051.5497,1093.6497,4815107
09-04-2010,1099.9997,1170.9996,1098.9996,1123.9496,6909201
16-04-2010,1127.9997,1138.7997,1067.0497,1083.2997,6315576
23-04-2010,1074.6497,1094.9996,1049.9997,1087.3496,9524152
30-04-2010,1091.2997,1091.8997,1012.0497,1032.4997,10101848
07-05-2010,1024.6997,1059.9997,991.0997,1033.8496,15938465
14-05-2010,1050.0496,1093.5996,1036.1497,1043.5497,9861675
21-05-2010,1034.9497,1038.7997,976.3498,995.7497,9917908
28-05-2010,999.9997,1048.9996,984.9997,1033.8496,9319053
04-06-2010,1038.6997,1049.6996,840.5497,1030.7997,7751881
11-06-2010,1014.9997,1049.4997,994.9997,1046.2497,8645232
18-06-2010,1055.8997,1089.8997,1050.1997,1055.2497,11254485
25-06-2010,1061.0997,1074.7996,1029.9997,1063.2497,6145808
02-07-2010,1069.9997,1092.8996,1055.1997,1068.4497,8014630
09-07-2010,1064.9497,1079.7497,1050.9997,1055.8497,4395086
16-07-2010,1061.9997,1084.9997,1052.6997,1062.9496,5043380
23-07-2010,1057.4997,1070.6997,1049.0497,1060.1496,4738752
30-07-2010,1061.0497,1068.6996,1003.9997,1009.5997,11696340
06-08-2010,1020.0497,1029.6997,998.9996,1000.2997,7128225
13-08-2010,1001.9997,1019.9997,957.0997,979.0497,13027083
20-08-2010,1018.6997,1018.6997,958.9997,988.1497,10082641
27-08-2010,989.9997,994.9497,946.5498,949.7497,9416911
03-09-2010,961.2997,961.9997,915.0997,925.5997,12224865
09-09-2010,914.9997,969.7997,885.1497,957.9497,7444336
17-09-2010,965.3497,1029.7997,965.3497,1026.7497,11631148
24-09-2010,1028.6997,1047.9997,986.9997,1001.6497,9044417
01-10-2010,1007.9997,1018.8997,979.2497,1006.4497,7808867
08-10-2010,1013.9997,1054.9997,1009.3497,1048.2497,10935638
15-10-2010,1054.9997,1078.9997,1035.9997,1040.8997,8360958
22-10-2010,1045.3496,1092.8497,1034.2497,1081.4497,10052715
29-10-2010,1085.4997,1109.9996,1077.9997,1095.7997,8097561
04-11-2010,1121.0996,1186.9996,1062.2496,1104.7496,6981695
12-11-2010,1110.4996,1120.4997,1058.4997,1061.8497,6404790
19-11-2010,1066.9997,1067.9996,987.1497,996.8497,6755399
26-11-2010,1004.6997,1015.8996,958.8997,962.5497,8054431
03-12-2010,969.9997,1022.5497,962.5497,1006.3997,7728505
10-12-2010,1012.9997,1039.3997,977.1997,1023.6997,7832464
16-12-2010,1024.1497,1062.4997,1009.0497,1055.7996,5474175
24-12-2010,1044.9497,1074.9997,1041.0497,1059.5497,4989167
31-12-2010,1058.2496,1067.9996,1042.4997,1058.2496,3606929
07-01-2011,1061.9997,1089.9997,1052.1997,1064.8997,7567511
14-01-2011,1065.9997,1069.9997,997.9997,1001.1497,8755427
21-01-2011,1003.8997,1007.4997,954.1997,986.4997,9450001
28-01-2011,997.4497,997.4497,903.0997,914.4998,10134469
04-02-2011,908.9997,947.6997,889.9997,919.4997,16618442
11-02-2011,924.9997,938.8998,884.9997,910.5997,9345760
18-02-2011,909.9997,962.9997,894.9998,937.3497,8670372
25-02-2011,936.0998,1008.6497,934.1497,965.9497,13887131
04-03-2011,971.6997,993.9997,960.9997,981.7498,5476665
11-03-2011,974.7997,1003.7997,964.0997,991.5997,9106792
18-03-2011,991.7997,1054.4997,987.1997,993.1497,12443647
25-03-2011,999.9997,1028.9997,981.5997,1026.0497,5191744
01-04-2011,1027.0496,1065.5496,1010.9997,1035.2997,5797286
08-04-2011,1038.0997,1057.7497,1020.7497,1024.2497,3224658
15-04-2011,1018.3997,1023.4997,997.9997,1018.3997,2371503
21-04-2011,1019.9997,1043.9997,998.9996,1039.9496,4103327
29-04-2011,1014.4997,1021.3497,971.6498,981.9497,7499594
06-05-2011,983.6997,986.9997,939.9997,955.3997,6381665
13-05-2011,959.4498,965.5997,938.1497,948.6498,3290193
20-05-2011,951.7997,951.7997,899.2497,921.3997,5905840
27-05-2011,919.8497,952.5997,902.5497,946.2997,4543118
03-06-2011,946.9997,967.8997,932.7998,936.1497,4938723
10-06-2011,932.9997,957.7997,928.9498,943.9997,3424783
17-06-2011,942.8998,942.8998,865.2497,868.3997,8694195
24-06-2011,874.4997,879.2998,828.9998,870.3998,9315849
01-07-2011,864.9998,905.9997,857.9997,862.1497,5239724
08-07-2011,873.9497,878.9997,840.9998,854.3998,7354231
15-07-2011,854.9997,877.9997,845.1498,873.2997,4035960
22-07-2011,872.8997,886.8997,857.6497,873.5997,3884464
29-07-2011,892.8998,892.9497,823.9997,827.6998,7186913
05-08-2011,836.9998,844.9998,778.5497,791.6498,6695127
12-08-2011,774.9998,796.7997,754.0998,760.7998,8053496
19-08-2011,761.7997,774.2498,721.5998,731.1998,4770619
26-08-2011,731.1998,771.7497,713.5498,719.4998,6357503
30-08-2011,729.9998,793.9997,727.9997,781.4997,3196053
02-09-2011,795.5498,811.8998,784.9998,805.3998,1634301
09-09-2011,795.8998,858.9997,777.2498,825.0998,10039657
16-09-2011,812.5998,849.2997,796.0997,827.4497,8261664
23-09-2011,820.9997,853.7997,764.9998,770.7498,11330967
30-09-2011,770.4997,822.7997,748.4998,808.2997,10949314
07-10-2011,794.3997,804.6998,761.6498,801.4498,7913655
14-10-2011,803.2497,869.9997,803.2497,866.7997,9033912
21-10-2011,868.9998,869.9997,812.5998,835.3998,6476402
25-10-2011,847.8997,879.2998,842.1497,874.9997,2482243
28-10-2011,896.9997,899.8997,884.1497,897.9997,1503278
04-11-2011,898.5997,901.9997,854.5498,879.5997,5877812
11-11-2011,879.9998,892.4997,850.7997,883.8498,3219831
18-11-2011,889.5497,895.9497,788.0498,808.0498,8122374
25-11-2011,800.8998,804.2997,751.1497,753.9998,9498736
02-12-2011,763.9998,812.8998,753.7498,810.7998,7839715
09-12-2011,807.6497,818.9998,752.4998,755.4498,6271228
16-12-2011,761.0997,763.6997,718.9998,722.9998,12962568
23-12-2011,719.8998,769.3998,709.1498,746.4497,9526118
30-12-2011,749.9998,768.7998,689.9998,692.8998,8857841
06-01-2012,697.8998,730.8998,687.5498,716.8998,10414678
13-01-2012,712.7998,753.4998,703.5498,732.0498,7626888
20-01-2012,729.9998,798.9998,710.9998,793.3497,10490788
27-01-2012,756.6498,824.9997,755.9998,817.5998,7023691
03-02-2012,815.6998,842.3498,793.1998,837.7497,8235919
10-02-2012,842.9997,864.4497,823.9997,842.1497,7349722
17-02-2012,842.7997,857.7997,805.0998,817.8997,9260058
24-02-2012,817.8997,855.6997,815.0997,820.3497,6659369
02-03-2012,820.9997,825.8997,765.7498,814.3498,6790555
09-03-2012,814.9998,814.9998,751.1998,773.5998,4710160
16-03-2012,789.4997,829.4498,766.9997,771.9498,5674794
23-03-2012,779.9998,781.9997,733.9998,743.9998,6861897
30-03-2012,744.8997,750.7997,719.3998,748.2498,6559566
04-04-2012,749.9998,762.3998,739.1497,747.0998,2862147
13-04-2012,740.8997,761.3498,728.4498,751.2498,5357903
20-04-2012,746.5498,756.8997,728.3998,731.4498,6575060
27-04-2012,726.5997,749.7497,724.0498,742.0997,6349627
04-05-2012,738.9998,750.8998,722.0998,726.4498,3181986
11-05-2012,716.9998,721.9998,670.9998,697.2998,6226195
18-05-2012,701.3998,702.4498,673.5498,688.6498,5308138
25-05-2012,688.9998,703.9497,680.3498,691.9998,4060067
01-06-2012,696.3998,720.4498,677.9998,683.6998,5370714
08-06-2012,677.7998,731.9498,673.4998,729.3997,5853924
15-06-2012,732.9998,736.4998,710.7998,726.5997,3383298
22-06-2012,729.9998,742.4998,703.9497,711.0498,5049006
29-06-2012,714.9998,740.7998,712.2998,737.4498,3264199
06-07-2012,736.0998,742.8998,729.0497,734.2998,2398375
13-07-2012,727.9997,741.5997,714.9998,718.7497,2556746
20-07-2012,718.9998,729.1997,712.5998,722.6498,2518595
27-07-2012,713.6997,726.2998,707.2998,720.3998,2580819
03-08-2012,722.0498,750.7997,721.3998,742.8998,2993124
10-08-2012,745.5498,799.3498,745.5498,782.0498,7382666
17-08-2012,780.3498,824.9498,779.9498,815.0997,4693599
24-08-2012,814.9998,823.6497,778.5998,782.0998,3235108
31-08-2012,784.7498,796.9997,763.1997,771.9498,3643965
07-09-2012,769.9997,795.9998,760.0998,790.9998,3313822
14-09-2012,798.7998,844.6997,783.4998,840.9498,5138090
21-09-2012,848.4998,880.9997,828.1497,849.8998,5112914
28-09-2012,848.9998,857.0997,824.9997,836.6997,4656045
05-10-2012,840.7998,860.3997,829.9998,857.3997,3276859
12-10-2012,855.9997,855.9997,807.2497,818.8997,4694853
19-10-2012,819.9997,839.9997,796.9997,803.1998,7062358
26-10-2012,797.4498,818.7997,792.3498,798.9998,3627343
02-11-2012,803.5997,814.5497,789.0998,807.8498,3955116
09-11-2012,804.6998,807.9997,785.9997,788.5997,4048705
12-11-2012,785.3498,789.4498,778.7498,786.9498,2908389
16-11-2012,788.8998,792.7498,771.1997,775.4498,1191957
23-11-2012,775.9998,781.7997,760.9998,773.0997,3344546
30-11-2012,774.2498,807.7997,770.8998,793.8998,2342089
07-12-2012,795.6998,849.1998,789.5998,834.1998,4155485
14-12-2012,833.9998,845.9998,815.2497,839.1998,3277966
