timestamp,open,high,low,close,volume
18-09-2015,40.85,46.4,40.8,45,2612
24-09-2015,44.35,48,37.6,44.75,2074
01-10-2015,45,45,41.05,42.4,11114
09-10-2015,42.25,53.5,41.05,51.9,32379
16-10-2015,52,56.05,47,52.1,26330
23-10-2015,51.5,55,48.35,48.5,7262
30-10-2015,48.25,54.5,47.1,47.75,2407
06-11-2015,46.8,56.7,46.8,53.2,71135
10-11-2015,53,56,52,54,5680
13-11-2015,53.5,56.4,53.5,55.95,7345
20-11-2015,55.5,62,55.05,61.05,44953
27-11-2015,61.15,61.15,60,60,3852
04-12-2015,60,70.1,60,65.35,83193
11-12-2015,65.05,66,59.1,60.65,70780
18-12-2015,60.7,62.95,59.85,61.7,5010
24-12-2015,61.15,64.4,61.1,63.5,10035
01-01-2016,63.05,67.4,62.4,64.1,17009
08-01-2016,63.2,69,62,65.65,151721
15-01-2016,65.05,67.25,60.2,62.1,40746
22-01-2016,61.75,63.85,60.1,62.25,30342
29-01-2016,63.65,63.65,49,62.5,8766
05-02-2016,63.85,63.85,59.5,60.55,7405
12-02-2016,62.1,69,61.1,62,53958
18-02-2016,57,63.8,57,60.6,23125
26-02-2016,59.6,62,57.2,58.2,5916
04-03-2016,56.7,62,56.7,62,8303
11-03-2016,60.35,65.3,60.35,64,24712
18-03-2016,64,66,63,64.9,5986
23-03-2016,63.55,66.45,63.05,65.55,5538
01-04-2016,62.9,66.4,62.9,66.3,5955
08-04-2016,64.1,82.6,64.1,73.75,90744
13-04-2016,74.35,75.1,68.5,71.15,14944
22-04-2016,71,76.25,64,69,19664
29-04-2016,68.5,73.75,66,70.3,14991
06-05-2016,78.95,78.95,65.55,70,5783
13-05-2016,72.2,73.7,69,70,17087
20-05-2016,70.05,73.4,59.1,59.9,95712
27-05-2016,56,62,52,58.1,202704
03-06-2016,51.1,62.8,51.1,56.7,16496
10-06-2016,53.1,61.5,51,58.25,5861
17-06-2016,53.05,67.5,53.05,61.7,18088
24-06-2016,56.15,67.45,56.15,63,10973
01-07-2016,58.55,69.9,58.55,67.5,14272
08-07-2016,61.5,70,61.2,62.65,10450
15-07-2016,56.5,65.8,56.5,63.9,11916
22-07-2016,57.15,69,57.15,63.8,17595
28-07-2016,61.2,64.9,55,63,1141
05-08-2016,62.3,66.25,56.1,62.5,3998
12-08-2016,66.1,67.35,57,61.75,8563
19-08-2016,52.1,64.85,52.1,61.45,4591
26-08-2016,57,65,55.05,61.9,3661
02-09-2016,60.2,64.8,55.1,61.5,3769
09-09-2016,61,64.95,55,59.45,7349
16-09-2016,64.5,64.5,52,60.8,3047
23-09-2016,60,61.8,54,59.15,3386
30-09-2016,59,66.7,58.5,63,18793
07-10-2016,62,66.35,57.2,64.05,13216
10-10-2016,65,73.8,64.4,72.5,18873
14-10-2016,74,74.5,69.25,71.55,4590
21-10-2016,70.9,73.4,68.6,68.6,3852
28-10-2016,72.95,74.45,69.6,71.3,5729
04-11-2016,74.55,74.55,65.6,65.6,1828
11-11-2016,66.3,67.7,56.5,62.95,14238
18-11-2016,56.9,63.85,56.25,60.55,9322
25-11-2016,58.65,63.8,57.9,62.8,9825
02-12-2016,61.05,64.9,60,60,2995
09-12-2016,60.4,62.6,57.75,61,8494
16-12-2016,60.5,85.85,59.4,77.8,114756
23-12-2016,77.85,79,65.1,65.1,18721
30-12-2016,62.05,64.5,59.1,61.5,8165
06-01-2017,61.6,66,60.5,65.8,7181
13-01-2017,66.8,66.8,62,62,4077
20-01-2017,60.7,64.85,60.7,62.35,3728
27-01-2017,65,65,61.25,64,2218
03-02-2017,62.05,64.35,60,60.85,6143
10-02-2017,60.1,64.25,59.15,62.5,9269
17-02-2017,61.5,63.95,58.9,60.7,7045
23-02-2017,59.7,62.5,59.05,59.2,12475
03-03-2017,59,60.65,56.55,59.3,5070
10-03-2017,62,63.65,60,62,25415
17-03-2017,62.15,64.4,61.1,61.1,5147
24-03-2017,60.7,62.3,60.2,60.55,7915
31-03-2017,59.1,63.6,58.6,59.2,6172
07-04-2017,60,63,60,62.8,5716
13-04-2017,60.5,65.45,60,62,3773
21-04-2017,62.3,74.25,61.6,68.75,17143
28-04-2017,69.6,72.6,67.5,70.4,21834
05-05-2017,70.45,74.95,68.2,69.65,24258
12-05-2017,69.5,70.9,67.25,69,2435
19-05-2017,68.15,69.95,64.3,65.5,5457
26-05-2017,65.5,65.5,58.1,60.5,7125
02-06-2017,60.05,63.25,56.2,60,4162
09-06-2017,62.65,67.75,59,63.25,4771
16-06-2017,61.55,66.75,61.55,62.35,6588
23-06-2017,61.05,69.45,59.55,63.5,7205
30-06-2017,60.6,65,56,61.5,2631
07-07-2017,61.5,71.25,60.5,69,34423
14-07-2017,71.9,71.9,65,65,5983
21-07-2017,64.65,79.35,64,79.35,302104
28-07-2017,83.7,84.7,68,68.35,96214
04-08-2017,70.1,70.5,62.05,62.75,24869
11-08-2017,62.1,66.7,62.1,63.1,7921
18-08-2017,62.5,64,60,62.25,9586
24-08-2017,62.25,63.95,61.45,62.9,4168
01-09-2017,62.65,71.9,62.4,67.6,24655
08-09-2017,67.65,74,65.6,70.2,17629
15-09-2017,71.35,74.5,68.1,70.5,20041
22-09-2017,70,73.9,68.5,69.8,20734
29-09-2017,69.7,78.95,67.15,68.8,4246
06-10-2017,70.7,75.8,68.8,72.95,19843
13-10-2017,74.8,83,71,72.25,63821
18-10-2017,71.7,73.9,71.35,71.9,5299
27-10-2017,75,75.8,71.95,72.4,6021
03-11-2017,75.5,82.55,73.45,81.25,41858
10-11-2017,82.2,130.55,82.2,127.2,645548
17-11-2017,128.6,158.9,128,135.8,380400
24-11-2017,133.6,133.95,121.25,122.45,31998
01-12-2017,125,129.9,108,129.9,16922
08-12-2017,136.35,143.15,121.2,123.45,20584
15-12-2017,129,129,112.1,113.25,11290
22-12-2017,109,123,107.6,117.1,7686
29-12-2017,117,121,111.3,117,11806
05-01-2018,116.25,119.5,112,115,10974
12-01-2018,112.1,119.95,112,114.9,8341
19-01-2018,114,118.5,110,111.2,10395
25-01-2018,110.5,116.45,108,111.95,6470
02-02-2018,108.05,112,97.05,98.65,12769
09-02-2018,95.95,98,84.65,90.9,10231
16-02-2018,90,94,84.9,85.05,4520
23-02-2018,88.95,96.4,86.7,93.5,6733
01-03-2018,96.85,109.75,93,107.6,7216
09-03-2018,108.3,108.3,96.15,99,4145
16-03-2018,97.5,102.75,97.15,101.7,5708
23-03-2018,97.5,101.85,94.95,96.85,7499
28-03-2018,94,97,93,93,37049
06-04-2018,95.25,105.65,95.25,102,3049
13-04-2018,107.85,124,105.85,116.9,21371
20-04-2018,118.95,121,111.25,116,4120
27-04-2018,116,118,109.9,114.25,2699
04-05-2018,114,115,107.1,112,1681
11-05-2018,116.9,129.9,112.3,123,26376
17-05-2018,122,126.4,112,120.35,12284
25-05-2018,120,125,115.05,116.3,8080
01-06-2018,117,136.4,115,136.3,35846
08-06-2018,137.8,141,117.5,130.7,19670
15-06-2018,136,151.9,130.1,135.75,99473
22-06-2018,131.65,131.65,85.6,86.3,113338
29-06-2018,87.55,90.4,71.3,78.3,119721
06-07-2018,77,81,67,69.7,22451
13-07-2018,66.05,82.9,66,77.1,29256
20-07-2018,76.5,82.6,72.1,81.45,6953
27-07-2018,81,87,80.1,85,5907
03-08-2018,86.5,93,84,84,9169
10-08-2018,89.55,95.8,83.4,86.35,7833
17-08-2018,89.75,89.75,81,82.25,2942
24-08-2018,82.05,87,82,82.6,4191
31-08-2018,82.1,84.65,79.5,79.8,2865
07-09-2018,78,81.2,74.1,75.15,4057
14-09-2018,76.95,87.35,76.35,83.45,7218
21-09-2018,84.15,85.45,81.1,84.9,1735
28-09-2018,79.5,86,67.5,67.95,8996
05-10-2018,65.05,80.4,63.1,65.5,1036
12-10-2018,65,77.95,64,68,4421
19-10-2018,72.85,75,63.6,64.6,869
26-10-2018,66.1,68,61.7,61.85,12092
02-11-2018,62.85,71.3,61.1,64.9,5215
06-11-2018,64,67.5,60.6,61.35,5183
09-11-2018,64.95,64.95,64.95,64.95,1
16-11-2018,66.5,66.8,58.05,62,4982
22-11-2018,63.95,65.95,62.6,63.35,2296
29-11-2018,61.2,64.4,61.2,64.2,124
07-12-2018,62.5,63,59.2,60.45,1377
14-12-2018,63.35,63.35,59,61.3,1186
20-12-2018,60,62.95,60,60.5,1991
27-12-2018,61,63.75,58.55,61,4080
31-12-2018,59,61.75,59,61.65,170
04-01-2019,61,61,61,61,50
11-01-2019,60,69,57.5,63,1382
17-01-2019,59,64.7,58.1,61.4,4976
24-01-2019,61,63.5,59.05,60.15,825
01-02-2019,58.25,65,58.25,62.25,5785
07-02-2019,60,62,58.35,59.4,5611
15-02-2019,63.95,63.95,59.05,59.1,360
22-02-2019,59.25,62.95,59.15,59.15,1250
01-03-2019,62.95,62.95,60.15,62.95,182
08-03-2019,62.85,72,62.85,69.3,4786
15-03-2019,70.4,71.5,65.15,65.8,7171
22-03-2019,63.85,67.2,61.5,64.5,13660
27-03-2019,64.75,64.75,60.8,62.4,6125
05-04-2019,60.4,64.85,60.4,64,429
10-04-2019,64.35,69.05,64.35,65.8,7427
18-04-2019,64.25,64.25,64.25,64.25,240
25-04-2019,63.6,63.8,62,63.8,3427
03-05-2019,62.85,62.85,58.1,60.25,10405
10-05-2019,58.25,64.85,57,59.7,457
17-05-2019,57.15,59.8,57,59.2,32852
21-05-2019,56.25,59.9,56.25,59,809
24-05-2019,59,59,59,59,1
31-05-2019,59,65,58.05,58.05,765
07-06-2019,59.1,64,58.65,59.5,800
14-06-2019,64.45,64.45,56.8,57.15,2597
20-06-2019,58.4,58.95,56.05,56.1,930
25-06-2019,58,58,58,58,12046
28-06-2019,58,58,58,58,10
04-07-2019,57.2,57.5,57,57,5
12-07-2019,57,58.95,55.25,57.85,2970
19-07-2019,56.1,57.75,56,56.4,711
26-07-2019,56.35,57.05,55,57,1959
29-07-2019,55.45,55.45,55.15,55.15,500
01-08-2019,55.3,55.3,54.5,54.6,601
09-08-2019,54,55,52.05,54.6,443
16-08-2019,59.95,74,56.3,59.65,15154
22-08-2019,60.9,63.45,57.2,57.25,4147
29-08-2019,67,67,58.5,58.8,2530
06-09-2019,60.5,64.15,60,60.6,853
13-09-2019,60.65,74.25,60.65,68.35,18747
20-09-2019,69,79.75,69,70.8,4550
27-09-2019,73,74.6,69.5,71.5,5814
04-10-2019,69.6,74,69.6,70.55,1221
11-10-2019,70.5,76.35,70.3,73,1461
18-10-2019,70.5,71.9,64.55,65.35,2515
24-10-2019,69,70.85,69,70.6,876
01-11-2019,71.25,72.5,69,71.7,614
08-11-2019,68.5,74.95,68.5,74,3696
15-11-2019,75.4,75.4,71,72.55,968
22-11-2019,71,81.5,71,80.7,6434
29-11-2019,84,113.85,84,86.85,151982
06-12-2019,85.05,88,71.05,74.1,10785
13-12-2019,75.5,76.7,71.3,75.05,2948
20-12-2019,74.7,84.7,74.5,84.7,9057
27-12-2019,86,90,82.2,86.05,7910
03-01-2020,85.65,93.25,85.65,91.5,4735
10-01-2020,90,96.3,90,95,5098
17-01-2020,96,106.95,96,105,4484
24-01-2020,110.25,110.3,100.3,108,7484
31-01-2020,108,119.95,105.15,113.25,3854
07-02-2020,106.9,119.5,106.9,115,2920
14-02-2020,117.95,131.7,113.05,122,9722
20-02-2020,122.15,128,120,127.1,4055
28-02-2020,126.95,130,120.35,121.4,6869
06-03-2020,125.95,125.95,113.55,118.5,2554
13-03-2020,112.7,112.9,97.7,97.7,1102
20-03-2020,96.5,100.4,83.1,88,3126
27-03-2020,92.35,99.8,88.05,99.8,6002
31-03-2020,97,104.5,96.55,96.55,4128
03-04-2020,91.75,91.75,91.75,91.75,12
09-04-2020,87.2,87.2,74.6,79.15,3008
17-04-2020,81.9,95,80,90.4,1990
24-04-2020,97.9,102.9,90.2,94,1575
30-04-2020,98,102.9,94,97,2527
08-05-2020,97.55,97.55,92.35,96,1258
15-05-2020,99.45,104.6,88.7,94.5,5537
19-05-2020,99,102.65,92,95,6
29-05-2020,100,113.25,93.55,106.55,4104
05-06-2020,116.8,121.7,102.05,116.15,6425
12-06-2020,119.95,120.7,110.6,114.9,6004
19-06-2020,110,123,106.55,123,7202
26-06-2020,114.15,144,114.15,132.05,27611
03-07-2020,133,145,130,135.8,9212
10-07-2020,130,163.75,130,144.55,26581
17-07-2020,132.1,144.7,131.1,137.5,7027
24-07-2020,140,159.85,133.05,149.3,11756
31-07-2020,143.9,148.8,134,144.3,12081
07-08-2020,144.9,174.95,136.15,163.1,6884
14-08-2020,156,201.2,152,180.55,47528
21-08-2020,180.9,215.45,173,199.75,24835
28-08-2020,191,202.5,176.25,182.45,16623
04-09-2020,185,238,184.4,231.4,54793
11-09-2020,239,314.9,228,304.45,62674
18-09-2020,312,320,243.5,257.35,75905
25-09-2020,258.2,266,202.9,246.05,29281
01-10-2020,254.85,354.3,249.85,319.7,156513
09-10-2020,319.75,324.2,268.1,276.1,27720
16-10-2020,299.4,309.3,258.95,273.15,32551
23-10-2020,277.25,279.55,248.8,267.15,16041
30-10-2020,272.2,272.25,251.7,255.2,9732
06-11-2020,275.8,275.8,236.15,272.15,11593
13-11-2020,282,296.35,269.05,274.2,9576
20-11-2020,272.5,274.2,261.95,262.1,2706
27-11-2020,261.65,269.5,250,256.75,6092
04-12-2020,259.25,272,259.25,263,2618
11-12-2020,260.75,276.9,260.75,269.75,4376
18-12-2020,266.75,274,254.6,262.5,7631
24-12-2020,267,311.3,260.15,287.85,46977
01-01-2021,319,381,279.85,368.6,136376
08-01-2021,371.15,470.5,370.7,376.65,129452
15-01-2021,377.95,408.4,355.95,374.9,22382
22-01-2021,374.65,403.5,339.35,377.6,12515
29-01-2021,376.65,382,359.7,363.8,3051
05-02-2021,363.8,388.95,350.2,365,4687
12-02-2021,378.8,442.3,351.2,411.9,18205
19-02-2021,392.3,420.8,373.15,420.75,7764
26-02-2021,434,448,397.2,427.4,55026
05-03-2021,428,479.6,428,458.1,54150
12-03-2021,454,519.45,435.3,502.7,14078
19-03-2021,482.5,541.15,482.15,509.2,8934
26-03-2021,486.05,526.95,472.4,488,4954
01-04-2021,500,511.95,446.85,490.3,1094
09-04-2021,514,537.8,480.6,508.75,3377
16-04-2021,508.9,515,457,503.45,4453
23-04-2021,503.45,513.85,481.15,494.8,2399
30-04-2021,490,567.95,490,559.05,6562
07-05-2021,555.25,677.7,555.25,677.7,7029
14-05-2021,709.7,820.35,700,813.45,36116
21-05-2021,813.45,1028,813.45,979.65,169381
28-05-2021,999,1064,851.8,941.4,37127
04-06-2021,974,988,820.85,839.05,23944
11-06-2021,811,969.9,811,902.05,16741
18-06-2021,870,1124.8,870,1124.8,17931
25-06-2021,1181,1302,1151,1257.35,20502
02-07-2021,1270,1508.3,1195.1,1388.75,61464
09-07-2021,1435.75,1466,1308,1332.35,13734
16-07-2021,1397,1397.95,1216.85,1290.8,14370
23-07-2021,1232.2,1275,1117,1208.5,11919
30-07-2021,1267.9,1363,1131.05,1323.35,28500
06-08-2021,1343,1379,1132.3,1140.75,16953
13-08-2021,1178.85,1219,1068.15,1161,8687
20-08-2021,1186,1206.95,1074.95,1077.5,5769
27-08-2021,1080,1143,985,1087.65,3861
03-09-2021,1120.3,1250,1077.05,1208.9,7297
09-09-2021,1224,1260,1107,1204.7,8761
17-09-2021,1264.9,1357.65,1195.1,1206.8,13798
23-09-2021,1199,1348.45,1111,1284.05,6882
